

f1-score,0.7948717948717949;0.7567567567567567;0.8799999999999999;0.7999999999999999;0.8055555555555556;0.6956521739130436;0.7671232876712328;0.8125;0.787878787878788;0.5660377358490566,0.7575757575757577;0.7428571428571428;0.8656716417910447;0.7419354838709677;0.8000000000000002;0.7123287671232876;0.7536231884057971;0.8461538461538461;0.8157894736842106;0.7415730337078651,0.7777777777777778;0.75;0.8732394366197183;0.7746478873239436;0.8028169014084507;0.704225352112676;0.7605633802816901;0.8309859154929577;0.8028169014084507;0.676056338028169,0.7762237762237763;0.7498069498069497;0.8728358208955223;0.7709677419354839;0.8027777777777778;0.7039904705181657;0.760373238038515;0.8293269230769231;0.8018341307814993;0.6538053847784608,0.7762237762237763;0.7498069498069497;0.8729367248265714;0.771376646978646;0.8028169014084509;0.7041079113154208;0.7602781669169274;0.8295639219934995;0.8020306849068896;0.655041548847889
support,36;36;36;36;36;35;35;35;35;35,36;36;35;35;35;36;36;36;36;36,0.7777777777777778;0.75;0.8732394366197183;0.7746478873239436;0.8028169014084507;0.704225352112676;0.7605633802816901;0.8309859154929577;0.8028169014084507;0.676056338028169,72;72;71;71;71;71;71;71;71;71,72;72;71;71;71;71;71;71;71;71
,0,1
0,31;28;33;32;29;24;28;26;26;15,5;8;3;4;7;11;7;9;9;20
1,11;10;6;12;7;10;10;3;5;3,25;26;29;23;28;26;26;33;31;33




scaler:, MaxAbsScaler
estimator:, BernoulliNB 
generate_pandas_profiling_reports:, False 
process_preprocessed_data_of_uci:, False 
print_pair_plots:, False 
drop_correlated_features:, False 
drop_nan:, True 
encode_labels:, True 
minimumPercentageMissingToBeDropped:, 12 
oneHotEncodedFeatures:, ['cp'; 'restecg'] 
parameters:, {'classification__alpha': array([0.0000e+00; 1.0000e-03; 2.0000e-03; ...; 1.9997e+01; 1.9998e+01,
       1.9999e+01])} 
Execution time in seconds:, 13740.859928369522
AUC mean:, 77.86507936507935
best_params:, {'classification__alpha': 12.095} 
AUC:,[0.7916666666666666;0.8055555555555555;0.8158730158730159;0.8158730158730159;0.8440476190476189;0.7317460317460317;0.7190476190476189;0.7873015873015873;0.801984126984127;0.6734126984126985]
,0,1,accuracy,macro avg,weighted avg
precision,0.7333333333333333;0.7619047619047619;0.7804878048780488;0.7804878048780488;0.8048780487804879;0.75;0.6923076923076923;0.8571428571428571;0.8387096774193549;0.7727272727272727,0.8888888888888888;0.8666666666666667;0.8666666666666667;0.8666666666666667;0.9;0.717948717948718;0.75;0.7441860465116279;0.775;0.6326530612244898,0.7916666666666666;0.8055555555555556;0.8169014084507042;0.8169014084507042;0.8450704225352113;0.7323943661971831;0.7183098591549296;0.7887323943661971;0.8028169014084507;0.676056338028169,0.8111111111111111;0.8142857142857143;0.8235772357723578;0.8235772357723578;0.852439024390244;0.733974358974359;0.7211538461538461;0.8006644518272426;0.8068548387096774;0.7026901669758813,0.8111111111111111;0.8142857142857144;0.8229703423794802;0.8229703423794802;0.8517691514943319;0.7337486457204767;0.7215601300108342;0.7998689813298395;0.8064061790095411;0.7017037288667066
recall,0.9166666666666666;0.8888888888888888;0.8888888888888888;0.8888888888888888;0.9166666666666666;0.6857142857142857;0.7714285714285715;0.6857142857142857;0.7428571428571429;0.4857142857142857,0.6666666666666666;0.7222222222222222;0.7428571428571429;0.7428571428571429;0.7714285714285715;0.7777777777777778;0.6666666666666666;0.8888888888888888;0.8611111111111112;0.8611111111111112,0.7916666666666666;0.8055555555555556;0.8169014084507042;0.8169014084507042;0.8450704225352113;0.7323943661971831;0.7183098591549296;0.7887323943661971;0.8028169014084507;0.676056338028169,0.7916666666666666;0.8055555555555556;0.8158730158730159;0.8158730158730159;0.844047619047619;0.7317460317460318;0.719047619047619;0.7873015873015873;0.801984126984127;0.6734126984126985,0.7916666666666666;0.8055555555555556;0.8169014084507042;0.8169014084507042;0.8450704225352113;0.7323943661971831;0.7183098591549296;0.7887323943661971;0.8028169014084507;0.676056338028169
f1-score,0.8148148148148148;0.8205128205128205;0.8311688311688312;0.8311688311688312;0.8571428571428571;0.7164179104477612;0.7297297297297296;0.7619047619047619;0.787878787878788;0.5964912280701754,0.761904761904762;0.7878787878787877;0.8;0.8;0.8307692307692307;0.7466666666666666;0.7058823529411765;0.8101265822784809;0.8157894736842106;0.7294117647058823,0.7916666666666666;0.8055555555555556;0.8169014084507042;0.8169014084507042;0.8450704225352113;0.7323943661971831;0.7183098591549296;0.7887323943661971;0.8028169014084507;0.676056338028169,0.7883597883597884;0.8041958041958042;0.8155844155844156;0.8155844155844156;0.8439560439560438;0.7315422885572138;0.717806041335453;0.7860156720916214;0.8018341307814993;0.6629514963880289,0.7883597883597884;0.804195804195804;0.8158039143954637;0.8158039143954637;0.8441417737192384;0.7317553079672061;0.7176381020622943;0.7863552623759433;0.8020306849068896;0.6638875565051818
support,36;36;36;36;36;35;35;35;35;35,36;36;35;35;35;36;36;36;36;36,0.7916666666666666;0.8055555555555556;0.8169014084507042;0.8169014084507042;0.8450704225352113;0.7323943661971831;0.7183098591549296;0.7887323943661971;0.8028169014084507;0.676056338028169,72;72;71;71;71;71;71;71;71;71,72;72;71;71;71;71;71;71;71;71
,0,1
0,33;32;32;32;33;24;27;24;26;17,3;4;4;4;3;11;8;11;9;18
1,12;10;9;9;8;8;12;4;5;5,24;26;26;26;27;28;24;32;31;31




scaler:, MaxAbsScaler
estimator:, CategoricalNB 
generate_pandas_profiling_reports:, False 
process_preprocessed_data_of_uci:, False 
print_pair_plots:, False 
drop_correlated_features:, False 
drop_nan:, True 
encode_labels:, True 
minimumPercentageMissingToBeDropped:, 12 
oneHotEncodedFeatures:, ['cp'; 'restecg'] 
parameters:, {'classification__alpha': array([0.0000e+00; 1.0000e-03; 2.0000e-03; ...; 1.9997e+01; 1.9998e+01,
       1.9999e+01])} 
Execution time in seconds:, 16159.007905960083
AUC mean:, 77.48015873015872
best_params:, {'classification__alpha': 19.561} 
AUC:,[0.8333333333333333;0.736111111111111;0.8313492063492064;0.7456349206349207;0.7742063492063492;0.8027777777777779;0.732936507936508;0.8440476190476189;0.7456349206349207;0.701984126984127]
,0,1,accuracy,macro avg,weighted avg
precision,0.8;0.7575757575757576;0.8529411764705882;0.725;0.7631578947368421;0.8;0.7105263157894737;0.9;0.7741935483870968;0.7916666666666666,0.875;0.717948717948718;0.8108108108108109;0.7741935483870968;0.7878787878787878;0.8055555555555556;0.7575757575757576;0.8048780487804879;0.725;0.6595744680851063,0.8333333333333334;0.7361111111111112;0.8309859154929577;0.7464788732394366;0.7746478873239436;0.8028169014084507;0.7323943661971831;0.8450704225352113;0.7464788732394366;0.704225352112676,0.8375;0.7377622377622377;0.8318759936406995;0.7495967741935483;0.775518341307815;0.8027777777777778;0.7340510366826156;0.852439024390244;0.7495967741935483;0.7256205673758864,0.8374999999999999;0.7377622377622378;0.8321726863566135;0.7492503407542026;0.7753442505110407;0.8028169014084507;0.7343823707797021;0.8517691514943319;0.7492503407542026;0.7246903406253121
recall,0.8888888888888888;0.6944444444444444;0.8055555555555556;0.8055555555555556;0.8055555555555556;0.8;0.7714285714285715;0.7714285714285715;0.6857142857142857;0.5428571428571428,0.7777777777777778;0.7777777777777778;0.8571428571428571;0.6857142857142857;0.7428571428571429;0.8055555555555556;0.6944444444444444;0.9166666666666666;0.8055555555555556;0.8611111111111112,0.8333333333333334;0.7361111111111112;0.8309859154929577;0.7464788732394366;0.7746478873239436;0.8028169014084507;0.7323943661971831;0.8450704225352113;0.7464788732394366;0.704225352112676,0.8333333333333333;0.7361111111111112;0.8313492063492063;0.7456349206349207;0.7742063492063492;0.8027777777777778;0.732936507936508;0.844047619047619;0.7456349206349207;0.7019841269841269,0.8333333333333334;0.7361111111111112;0.8309859154929577;0.7464788732394366;0.7746478873239436;0.8028169014084507;0.7323943661971831;0.8450704225352113;0.7464788732394366;0.704225352112676
f1-score,0.8421052631578948;0.7246376811594203;0.8285714285714286;0.7631578947368423;0.7837837837837838;0.8000000000000002;0.7397260273972601;0.8307692307692307;0.7272727272727272;0.6440677966101694,0.823529411764706;0.7466666666666666;0.8333333333333334;0.7272727272727272;0.7647058823529412;0.8055555555555556;0.7246376811594203;0.8571428571428571;0.7631578947368423;0.7469879518072289,0.8333333333333334;0.7361111111111112;0.8309859154929577;0.7464788732394366;0.7746478873239436;0.8028169014084507;0.7323943661971831;0.8450704225352113;0.7464788732394366;0.704225352112676,0.8328173374613004;0.7356521739130435;0.830952380952381;0.7452153110047848;0.7742448330683624;0.8027777777777778;0.7321818542783403;0.8439560439560438;0.7452153110047848;0.6955278742086992,0.8328173374613004;0.7356521739130434;0.8309188464118041;0.745468023451715;0.7743791844868896;0.8028169014084509;0.7320755983189189;0.8441417737192384;0.745468023451715;0.6962526640340306
support,36;36;36;36;36;35;35;35;35;35,36;36;35;35;35;36;36;36;36;36,0.8333333333333334;0.7361111111111112;0.8309859154929577;0.7464788732394366;0.7746478873239436;0.8028169014084507;0.7323943661971831;0.8450704225352113;0.7464788732394366;0.704225352112676,72;72;71;71;71;71;71;71;71;71,72;72;71;71;71;71;71;71;71;71
,0,1
0,32;25;29;29;29;28;27;27;24;19,4;11;7;7;7;7;8;8;11;16
1,8;8;5;11;9;7;11;3;7;5,28;28;30;24;26;29;25;33;29;31




Skipping the combination of MaxAbsScaler and ComplementNB because:Negative values in data passed to ComplementNB (input X)



scaler:, MaxAbsScaler
estimator:, GaussianNB 
generate_pandas_profiling_reports:, False 
process_preprocessed_data_of_uci:, False 
print_pair_plots:, False 
drop_correlated_features:, False 
drop_nan:, True 
encode_labels:, True 
minimumPercentageMissingToBeDropped:, 12 
oneHotEncodedFeatures:, ['cp'; 'restecg'] 
parameters:, {} 
Execution time in seconds:, 1.5845961570739746
AUC mean:, 78.45634920634922
best_params:, {} 
AUC:,[0.7500000000000001;0.8194444444444444;0.83015873015873;0.7730158730158729;0.8440476190476189;0.803968253968254;0.7753968253968254;0.8293650793650793;0.8162698412698413;0.603968253968254]
,0,1,accuracy,macro avg,weighted avg
precision,0.6875;0.7674418604651163;0.8;0.7272727272727273;0.8048780487804879;0.7560975609756098;0.7435897435897436;0.9259259259259259;0.84375;0.6296296296296297,0.875;0.896551724137931;0.8709677419354839;0.8518518518518519;0.9;0.8666666666666667;0.8125;0.7727272727272727;0.7948717948717948;0.5909090909090909,0.75;0.8194444444444444;0.8309859154929577;0.7746478873239436;0.8450704225352113;0.8028169014084507;0.7746478873239436;0.8309859154929577;0.8169014084507042;0.6056338028169014,0.78125;0.8319967923015237;0.8354838709677419;0.7895622895622896;0.852439024390244;0.8113821138211382;0.7780448717948718;0.8493265993265993;0.8193108974358974;0.6102693602693603,0.78125;0.8319967923015237;0.8349840981372103;0.7886849717835633;0.8517691514943319;0.812160769495019;0.7785301552907187;0.8482477355716791;0.8189666847237269;0.6099966804192156
recall,0.9166666666666666;0.9166666666666666;0.8888888888888888;0.8888888888888888;0.9166666666666666;0.8857142857142857;0.8285714285714286;0.7142857142857143;0.7714285714285715;0.4857142857142857,0.5833333333333334;0.7222222222222222;0.7714285714285715;0.6571428571428571;0.7714285714285715;0.7222222222222222;0.7222222222222222;0.9444444444444444;0.8611111111111112;0.7222222222222222,0.75;0.8194444444444444;0.8309859154929577;0.7746478873239436;0.8450704225352113;0.8028169014084507;0.7746478873239436;0.8309859154929577;0.8169014084507042;0.6056338028169014,0.75;0.8194444444444444;0.8301587301587301;0.7730158730158729;0.844047619047619;0.803968253968254;0.7753968253968254;0.8293650793650793;0.8162698412698413;0.6039682539682539,0.75;0.8194444444444444;0.8309859154929577;0.7746478873239436;0.8450704225352113;0.8028169014084507;0.7746478873239436;0.8309859154929577;0.8169014084507042;0.6056338028169014
f1-score,0.7857142857142857;0.8354430379746837;0.8421052631578948;0.7999999999999999;0.8571428571428571;0.8157894736842105;0.7837837837837838;0.8064516129032259;0.8059701492537314;0.5483870967741936,0.7000000000000001;0.7999999999999999;0.8181818181818182;0.7419354838709677;0.8307692307692307;0.7878787878787877;0.7647058823529411;0.85;0.8266666666666667;0.65,0.75;0.8194444444444444;0.8309859154929577;0.7746478873239436;0.8450704225352113;0.8028169014084507;0.7746478873239436;0.8309859154929577;0.8169014084507042;0.6056338028169014,0.7428571428571429;0.8177215189873418;0.8301435406698565;0.7709677419354839;0.8439560439560438;0.8018341307814991;0.7742448330683624;0.8282258064516129;0.816318407960199;0.5991935483870968,0.7428571428571429;0.8177215189873418;0.8303120156344767;0.771376646978646;0.8441417737192384;0.8016375766561089;0.7741104816498354;0.8285324852339846;0.8164641580828254;0.5999091322126306
support,36;36;36;36;36;35;35;35;35;35,36;36;35;35;35;36;36;36;36;36,0.75;0.8194444444444444;0.8309859154929577;0.7746478873239436;0.8450704225352113;0.8028169014084507;0.7746478873239436;0.8309859154929577;0.8169014084507042;0.6056338028169014,72;72;71;71;71;71;71;71;71;71,72;72;71;71;71;71;71;71;71;71
,0,1
0,33;33;32;32;33;31;29;25;27;17,3;3;4;4;3;4;6;10;8;18
1,15;10;8;12;8;10;10;2;5;10,21;26;27;23;27;26;26;34;31;26




Skipping the combination of MaxAbsScaler and MultinomialNB because:Negative values in data passed to MultinomialNB (input X)




scaler:, MaxAbsScaler
estimator:, DecisionTreeClassifier 
generate_pandas_profiling_reports:, False 
process_preprocessed_data_of_uci:, False 
print_pair_plots:, False 
drop_correlated_features:, False 
drop_nan:, True 
encode_labels:, True 
minimumPercentageMissingToBeDropped:, 12 
oneHotEncodedFeatures:, ['cp'; 'restecg'] 
parameters:, {'classification__criterion': ['gini'; 'entropy'; 'log_loss']; 'classification__max_depth': [4; 5; 6; 7; 8; 9; 10; 11; 12; 15; 20; 30; 40; 50; 70; 90; 120; 150]; 'classification__min_samples_split': range(2; 20); 'classification__min_samples_leaf': range(2; 20)} 
Execution time in seconds:, 3144.396315097809
AUC mean:, 74.29365079365078
best_params:, {'classification__criterion': 'gini'; 'classification__max_depth': 4; 'classification__min_samples_leaf': 10; 'classification__min_samples_split': 2} 
AUC:,[0.7777777777777777;0.7777777777777777;0.7742063492063492;0.7456349206349207;0.773809523809524;0.7638888888888888;0.7916666666666667;0.7777777777777778;0.8178571428571428;0.7039682539682539;0.7182539682539683;0.6916666666666668;0.7190476190476189;0.7880952380952381;0.7750000000000001;0.646031746031746]
,0,1,accuracy,macro avg,weighted avg

precision,0.7272727272727273;0.7777777777777778;0.7631578947368421;0.725;0.75;0.7209302325581395;0.7560975609756098;0.7631578947368421;0.8709677419354839;0.7027027027027027;0.7222222222222222;0.6511627906976745;0.6923076923076923;0.8125;0.7567567567567568;0.6923076923076923,0.8571428571428571;0.7777777777777778;0.7878787878787878;0.7741935483870968;0.8064516129032258;0.8275862068965517;0.8387096774193549;0.7941176470588235;0.775;0.7058823529411765;0.7142857142857143;0.75;0.75;0.7692307692307693;0.7941176470588235;0.6222222222222222,0.7777777777777778;0.7777777777777778;0.7746478873239436;0.7464788732394366;0.7746478873239436;0.7638888888888888;0.7916666666666666;0.7777777777777778;0.8169014084507042;0.704225352112676;0.7183098591549296;0.6901408450704225;0.7183098591549296;0.7887323943661971;0.7746478873239436;0.647887323943662,0.7922077922077921;0.7777777777777778;0.775518341307815;0.7495967741935483;0.7782258064516129;0.7742582197273455;0.7974036191974823;0.7786377708978328;0.822983870967742;0.7042925278219396;0.7182539682539683;0.7005813953488372;0.7211538461538461;0.7908653846153846;0.7754372019077902;0.6572649572649573,0.7922077922077921;0.7777777777777778;0.7753442505110407;0.7492503407542026;0.7778282598818718;0.7742582197273455;0.7974036191974823;0.7786377708978329;0.8236597001363017;0.7042701359188518;0.7183098591549296;0.7012774320340649;0.7215601300108342;0.7905606717226435;0.7757003067690723;0.6567713976164681

recall,0.8888888888888888;0.7777777777777778;0.8055555555555556;0.8055555555555556;0.8333333333333334;0.8611111111111112;0.8611111111111112;0.8055555555555556;0.75;0.7222222222222222;0.7222222222222222;0.8;0.7714285714285715;0.7428571428571429;0.8;0.5142857142857142,0.6666666666666666;0.7777777777777778;0.7428571428571429;0.6857142857142857;0.7142857142857143;0.6666666666666666;0.7222222222222222;0.75;0.8857142857142857;0.6857142857142857;0.7142857142857143;0.5833333333333334;0.6666666666666666;0.8333333333333334;0.75;0.7777777777777778,0.7777777777777778;0.7777777777777778;0.7746478873239436;0.7464788732394366;0.7746478873239436;0.7638888888888888;0.7916666666666666;0.7777777777777778;0.8169014084507042;0.704225352112676;0.7183098591549296;0.6901408450704225;0.7183098591549296;0.7887323943661971;0.7746478873239436;0.647887323943662,0.7777777777777777;0.7777777777777778;0.7742063492063492;0.7456349206349207;0.7738095238095238;0.7638888888888888;0.7916666666666667;0.7777777777777778;0.8178571428571428;0.7039682539682539;0.7182539682539683;0.6916666666666667;0.719047619047619;0.7880952380952382;0.775;0.646031746031746,0.7777777777777778;0.7777777777777778;0.7746478873239436;0.7464788732394366;0.7746478873239436;0.7638888888888888;0.7916666666666666;0.7777777777777778;0.8169014084507042;0.704225352112676;0.7183098591549296;0.6901408450704225;0.7183098591549296;0.7887323943661971;0.7746478873239436;0.647887323943662

f1-score,0.7999999999999999;0.7777777777777778;0.7837837837837838;0.7631578947368423;0.7894736842105262;0.7848101265822784;0.8051948051948052;0.7837837837837838;0.8059701492537312;0.7123287671232876;0.7222222222222222;0.7179487179487181;0.7297297297297296;0.7761194029850748;0.7777777777777778;0.5901639344262295,0.75;0.7777777777777778;0.7647058823529412;0.7272727272727272;0.7575757575757576;0.7384615384615385;0.7761194029850746;0.7714285714285715;0.8266666666666667;0.6956521739130436;0.7142857142857143;0.6562499999999999;0.7058823529411765;0.8;0.7714285714285715;0.6913580246913581,0.7777777777777778;0.7777777777777778;0.7746478873239436;0.7464788732394366;0.7746478873239436;0.7638888888888888;0.7916666666666666;0.7777777777777778;0.8169014084507042;0.704225352112676;0.7183098591549296;0.6901408450704225;0.7183098591549296;0.7887323943661971;0.7746478873239436;0.647887323943662,0.7749999999999999;0.7777777777777778;0.7742448330683624;0.7452153110047848;0.773524720893142;0.7616358325219085;0.7906571040899399;0.7776061776061776;0.8163184079601989;0.7039904705181657;0.7182539682539683;0.687099358974359;0.717806041335453;0.7880597014925375;0.7746031746031746;0.6407609795587939,0.7749999999999999;0.7777777777777778;0.7743791844868896;0.745468023451715;0.7737493541793022;0.7616358325219085;0.7906571040899399;0.7776061776061777;0.8161726578375726;0.7041079113154208;0.7183098591549296;0.6866648609606355;0.7176381020622943;0.7882278747109523;0.7745584618824055;0.6414736139972806

support,36;36;36;36;36;36;36;36;36;36;36;35;35;35;35;35,36;36;35;35;35;36;36;36;35;35;35;36;36;36;36;36,0.7777777777777778;0.7777777777777778;0.7746478873239436;0.7464788732394366;0.7746478873239436;0.7638888888888888;0.7916666666666666;0.7777777777777778;0.8169014084507042;0.704225352112676;0.7183098591549296;0.6901408450704225;0.7183098591549296;0.7887323943661971;0.7746478873239436;0.647887323943662,72;72;71;71;71;72;72;72;71;71;71;71;71;71;71;71,72;72;71;71;71;72;72;72;71;71;71;71;71;71;71;71

,0,1

0,32;28;29;29;30;31;31;29;27;26;26;28;27;26;28;18,4;8;7;7;6;5;5;7;9;10;10;7;8;9;7;17

1,12;8;9;11;10;12;10;9;4;11;10;15;12;6;9;8,24;28;26;24;25;24;26;27;31;24;25;21;24;30;27;28




scaler:, MaxAbsScaler
estimator:, KNeighborsClassifier 
generate_pandas_profiling_reports:, False 
process_preprocessed_data_of_uci:, False 
print_pair_plots:, False 
drop_correlated_features:, False 
drop_nan:, True 
encode_labels:, True 
minimumPercentageMissingToBeDropped:, 12 
oneHotEncodedFeatures:, ['cp'; 'restecg'] 
parameters:, {'classification__n_neighbors': range(2; 100); 'classification__weights': ['uniform'; 'distance']; 'classification__p': [1; 2]} 
Execution time in seconds:, 287.29920077323914
AUC mean:, 76.05555555555557
best_params:, {'classification__n_neighbors': 61; 'classification__p': 1; 'classification__weights': 'uniform'} 
AUC:,[0.7916666666666666;0.7222222222222223;0.8313492063492064;0.7313492063492063;0.7884920634920636;0.8023809523809524;0.7043650793650793;0.8154761904761905;0.7595238095238096;0.6587301587301587]
,0,1,accuracy,macro avg,weighted avg
precision,0.7333333333333333;0.75;0.8529411764705882;0.7073170731707317;0.7837837837837838;0.8181818181818182;0.6944444444444444;0.8928571428571429;0.8;0.7894736842105263,0.8888888888888888;0.7;0.8108108108108109;0.7666666666666667;0.7941176470588235;0.7894736842105263;0.7142857142857143;0.7674418604651163;0.7317073170731707;0.6153846153846154,0.7916666666666666;0.7222222222222222;0.8309859154929577;0.7323943661971831;0.7887323943661971;0.8028169014084507;0.704225352112676;0.8169014084507042;0.7605633802816901;0.6619718309859155,0.8111111111111111;0.725;0.8318759936406995;0.7369918699186992;0.7889507154213036;0.8038277511961722;0.7043650793650793;0.8301495016611296;0.7658536585365854;0.7024291497975709,0.8111111111111111;0.7250000000000001;0.8321726863566135;0.736573915034925;0.7888779417362681;0.8036255812386279;0.7045048066174826;0.8292662954471012;0.7653727241497768;0.7012031704396419
recall,0.9166666666666666;0.6666666666666666;0.8055555555555556;0.8055555555555556;0.8055555555555556;0.7714285714285715;0.7142857142857143;0.7142857142857143;0.6857142857142857;0.42857142857142855,0.6666666666666666;0.7777777777777778;0.8571428571428571;0.6571428571428571;0.7714285714285715;0.8333333333333334;0.6944444444444444;0.9166666666666666;0.8333333333333334;0.8888888888888888,0.7916666666666666;0.7222222222222222;0.8309859154929577;0.7323943661971831;0.7887323943661971;0.8028169014084507;0.704225352112676;0.8169014084507042;0.7605633802816901;0.6619718309859155,0.7916666666666666;0.7222222222222222;0.8313492063492063;0.7313492063492064;0.7884920634920636;0.8023809523809524;0.7043650793650793;0.8154761904761905;0.7595238095238095;0.6587301587301587,0.7916666666666666;0.7222222222222222;0.8309859154929577;0.7323943661971831;0.7887323943661971;0.8028169014084507;0.704225352112676;0.8169014084507042;0.7605633802816901;0.6619718309859155
f1-score,0.8148148148148148;0.7058823529411765;0.8285714285714286;0.7532467532467532;0.7945205479452055;0.7941176470588236;0.7042253521126761;0.7936507936507937;0.7384615384615385;0.5555555555555555,0.761904761904762;0.7368421052631577;0.8333333333333334;0.7076923076923077;0.782608695652174;0.8108108108108109;0.7042253521126761;0.8354430379746837;0.7792207792207793;0.7272727272727274,0.7916666666666666;0.7222222222222222;0.8309859154929577;0.7323943661971831;0.7887323943661971;0.8028169014084507;0.704225352112676;0.8169014084507042;0.7605633802816901;0.6619718309859155,0.7883597883597884;0.7213622291021671;0.830952380952381;0.7304695304695304;0.7885646217986897;0.8024642289348172;0.7042253521126761;0.8145469158127387;0.7588411588411589;0.6414141414141414,0.7883597883597884;0.7213622291021671;0.8309188464118041;0.7307903364241392;0.7886485080824435;0.8025817864260284;0.704225352112676;0.8148412273924843;0.7591281957479141;0.6426234172713047
support,36;36;36;36;36;35;35;35;35;35,36;36;35;35;35;36;36;36;36;36,0.7916666666666666;0.7222222222222222;0.8309859154929577;0.7323943661971831;0.7887323943661971;0.8028169014084507;0.704225352112676;0.8169014084507042;0.7605633802816901;0.6619718309859155,72;72;71;71;71;71;71;71;71;71,72;72;71;71;71;71;71;71;71;71
,0,1
0,33;24;29;29;29;27;25;25;24;15,3;12;7;7;7;8;10;10;11;20
1,12;8;5;12;8;6;11;3;6;4,24;28;30;23;27;30;25;33;30;32




scaler:, MinMaxScaler
estimator:, SVC 
generate_pandas_profiling_reports:, False 
process_preprocessed_data_of_uci:, False 
print_pair_plots:, False 
drop_correlated_features:, False 
drop_nan:, True 
encode_labels:, True 
minimumPercentageMissingToBeDropped:, 12 
oneHotEncodedFeatures:, ['cp'; 'restecg'] 
parameters:, {'classification__C': [110; 120; 130; 140; 150]; 'classification__gamma': [0.0001; 0.001; 0.01; 0.1]; 'classification__degree': [3; 4; 5; 6]; 'classification__kernel': ['linear'; 'rbf'; 'poly'; 'sigmoid']} 
Execution time in seconds:, 850.2944176197052
AUC mean:, 77.44841269841271
best_params:, {'classification__C': 140; 'classification__degree': 3; 'classification__gamma': 0.001; 'classification__kernel': 'rbf'} 
AUC:,[0.7638888888888888;0.763888888888889;0.8587301587301588;0.7587301587301587;0.8305555555555556;0.703968253968254;0.7607142857142858;0.8301587301587301;0.801984126984127;0.6722222222222223]
,0,1,accuracy,macro avg,weighted avg
